https://www.youtube.com/watch?v=-f2YdfyWCSE のチャット欄を記録します。
('3:21:10', '！？', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'ONE BIG KAIJU', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'oh no...', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'やったか！', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'もってかれたか', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'ｴ', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'キマリは通さないぺこ', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'え', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'え？', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'えっ', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'え', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'キマリはいいの', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'イケメン', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'ティーダがいない？', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'あぶねぇw', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'え', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'ティーダが…', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'あれ？', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'えっ？', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'ティーダ落ちた？', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', '2nd phase', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'あれ？', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', '止められなかった', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'ワッカはこういうとこある', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'ティーダがいない', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:21:10', 'やったか！？', 2, [0, 0, 0, 0, 0], [0, 0, 0, 0, 0])
('3:22:21', 'おさわりロンゾ族', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'どこいくねーん', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_pekoにやー:', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ティーダいないでしょ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'キマリは変態上司', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'え', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '唐突な死', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ぺこーらがいないんだよ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ワッカ勇者やなw', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '？', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ティーダおらず', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '助けにだよ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ティーダがいない', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
